wavelength	n	k
799.778564	1.4550733282039379	0
801.347168	1.4550120800608068	0
802.915625	1.4549494925081181	0
804.483936	1.4548855970034573	0
806.0521	1.454820425067566	0
807.620166	1.454754006069446	0
809.188086	1.4546863734312463	0
810.755859	1.4546175586265944	0
812.323535	1.4545475908199341	0
813.891064	1.454476503586759	0
815.458496	1.454404325989623	0
817.025781	1.4543310916457992	0
818.59292	1.4542568318576445	0
820.159961	1.454181575635651	0
821.726855	1.454105356603782	0
823.293555	1.4540282083907528	0
824.860254	1.4539501526896783	0
826.426758	1.4538712303495835	0
827.993066	1.453791472751907	0
829.559375	1.4537109010215663	0
831.125488	1.4536295564344615	0
832.691504	1.453547465051554	0
834.257324	1.4534646632468229	0
835.823145	1.4533811717069	0
837.38877	1.4532970320260439	0
838.954199	1.4532122754023986	0
840.519531	1.4531269275947685	0
842.084863	1.4530410143096748	0
843.649902	1.4529545827158232	0
845.214941	1.452867647705728	0
846.779785	1.4527802511201762	0
848.344531	1.452692418582446	0
849.90918	1.4526041810205659	0
851.473633	1.4525155750251928	0
853.037988	1.4524711343579655	0
854.602246	1.4524560609369404	0
856.166406	1.452440598945758	0
857.730371	1.4524247160662145	0
859.294238	1.452408378053531	0
860.858008	1.4523915516109895	0
862.421582	1.4523742045799082	0
863.985156	1.4523563015267333	0
865.548535	1.4523378114399457	0
867.111816	1.4523186999969748	0
868.675	1.4522989339679895	0
870.237988	1.4522784814651841	0
871.800879	1.4522573080707775	0
873.363672	1.4522353806243764	0
874.926367	1.4522126659652501	0
876.488965	1.4521891309298574	0
878.051367	1.4521647439538776	0
879.613672	1.452139470453948	0
881.175879	1.4521132773408667	0
882.737988	1.45208613152261	0
884.3	1.4520579999013323	0
885.861914	1.4520288494270346	0
887.423633	1.451998648954346	0
888.985254	1.451967363669082	0
890.546777	1.451934960547865	0
892.108203	1.4519014065579519	0
893.669531	1.4518666687212851	0
895.230762	1.4518575042995616	0
896.791797	1.4518706661118468	0
898.352832	1.4518826124632684	0
899.913672	1.4518933543191757	0
