wavelength	n	k
329.7872340425532	5.236330099531818	3.073622115885897
331.5508021390374	5.253832432764127	3.0457766220726397
333.3333333333333	5.272881140970676	3.0193170629803388
335.1351351351351	5.293563393854637	2.9942968130694423
336.95652173913044	5.31586028159663	2.9709208224819137
338.7978142076503	5.34023264443864	2.9495905981556323
340.65934065934067	5.366827927191368	2.93050200479051
342.5414364640884	5.396487852281892	2.91411755765378
344.44444444444446	5.430108170676586	2.9010471808036176
346.36871508379886	5.469120841350985	2.8914153588337506
348.314606741573	5.515348593306978	2.8854930437783515
350.2824858757062	5.5714955796290395	2.8829781466091497
352.27272727272725	5.6406989464727815	2.882444206700131
354.2857142857143	5.72648843611966	2.8816088924439747
356.32183908045977	5.83267465580191	2.8761247609298732
358.3815028901734	5.962330585034432	2.8597877552778344
360.4651162790698	6.117999434113466	2.823635436066896
362.5730994152047	6.299693602833626	2.7546577808473622
364.70588235294116	6.500795122508779	2.634831536329019
366.8639053254438	6.70104466864541	2.4458126770423516
369.04761904761904	6.864184461481076	2.181978075333996
371.25748502994014	6.951627272600685	1.8641678403957185
373.49397590361446	6.945017993377467	1.5359931407193135
375.75757575757575	6.857402763462032	1.2413591987562316
378.0487804878049	6.721216142673645	1.0028691023941223
380.3680981595092	6.566891400026522	0.8197942789153255
382.71604938271605	6.412137153313581	0.6808104529928961
385.0931677018633	6.264284116205562	0.5746785958649296
387.5	6.12620078492037	0.4932910471100876
389.93710691823895	5.9991236769395675	0.4306795690730087
392.40506329113924	5.88335889697932	0.3819841759362774
394.9044585987261	5.778392218140569	0.34324426676564773
397.4358974358974	5.683215351347932	0.3113466392893801
400	5.596399622597393	0.28405762761848397
402.5974025974026	5.516572386299108	0.2599440195077412
405.2287581699346	5.442398521336297	0.23812111423288437
407.89473684210526	5.3728568135572	0.21815210058129192
410.5960264900662	5.307251725343	0.19980209247215594
413.3333333333333	5.2448525217054085	0.18296987303810217
416.10738255033556	5.185373180954697	0.1676157085843503
418.9189189189189	5.128413152834111	0.15369276548329813
421.7687074829932	5.073945880884048	0.14116232549866972
424.6575342465754	5.021641799573492	0.12994754027565966
427.58620689655174	4.971558931605838	0.11999254322573623
430.5555555555556	4.9235518914781	0.11119005386082605
433.5664335664336	4.877469130494367	0.10346554462946532
436.6197183098592	4.833358279777059	0.09670708706939993
439.7163120567376	4.791059106605013	0.09081499316094918
442.8571428571429	4.7505097340772	0.08568975179230807
446.04316546762595	4.7117511406385715	0.0812330678288204
449.2753623188406	4.674503601552664	0.07735580733746239
452.5547445255474	4.638908461963585	0.07397106513603402
455.88235294117646	4.604676086701492	0.07100608030698506
459.25925925925924	4.5719445408208905	0.06838774994061454
462.68656716417905	4.540414494786252	0.06605894689668293
466.16541353383457	4.5102207800882494	0.06396471792992099
469.6969696969697	4.481166315744661	0.0620608521096091
473.28244274809157	4.453160401799637	0.06031222227959555
476.9230769230769	4.426222300506468	0.058684354821106094
480.62015503875966	4.400257521977713	0.05715120052496135
484.375	4.375283050313164	0.055693539640260234
488.18897637795277	4.35108582907679	0.05429449320932249
492.06349206349205	4.327678674467079	0.05294062180533655
496	4.305074307582892	0.05162164091071294
500	4.283051869917922	0.05033210116226744
504.0650406504065	4.261854886898243	0.049061970796510736
508.1967213114754	4.241259917944955	0.0478089067689668
512.396694214876	4.221157292826231	0.04657135149502304
516.6666666666667	4.201792018107693	0.045344938345095946
521.0084033613446	4.1828157389856555	0.044130559775698616
525.4237288135594	4.164353810740215	0.04292622772323672
529.9145299145299	4.146533648157169	0.04172883055630977
534.4827586206897	4.129000350055245	0.040544922694839794
539.1304347826087	4.112000707150624	0.03936769751000589
543.859649122807	4.0954193110042585	0.03820121655910034
548.6725663716815	4.079261256703198	0.03704592338911796
553.5714285714286	4.063531567019063	0.035899807247473915
558.5585585585585	4.048111738374916	0.03476559173648457
563.6363636363636	4.03300530763955	0.03364240551408215
568.8073394495412	4.018340236443592	0.032530844156618124
574.074074074074	4.0039965025360456	0.031432345138230844
579.4392523364486	3.9898522453479255	0.03034698844829741
584.9056603773585	3.976161087590517	0.029274467868840588
590.4761904761905	3.962675384355381	0.028217047614213044
596.1538461538462	3.9495238151299588	0.027172896030884734
601.9417475728155	3.9367097206352213	0.026142389788244614
607.843137254902	3.9241089964786746	0.025127997231590933
613.8613861386139	3.911723694002855	0.024130027421076478
620	3.899684060522439	0.023146746915675084
626.2626262626262	3.8877361033902216	0.022181289497710963
632.6530612244898	3.876138640842841	0.02123118072528465
639.1752577319588	3.8647654573362913	0.02029877384953246
645.8333333333334	3.8536185207970104	0.019383081017717314
652.6315789473684	3.8426997958657485	0.018485701140739913
659.5744680851064	3.832011215858906	0.01760563740544011
666.6666666666666	3.821423870402213	0.01674506732833357
673.9130434782609	3.811069787704072	0.015903670983806288
681.3186813186813	3.8009508572961788	0.01508043701483802
688.8888888888889	3.7910689514149802	0.014275656996363188
696.629213483146	3.781293696377061	0.013491414340239863
704.5454545454545	3.771758473908964	0.012727352594837397
712.6436781609195	3.7623322024607995	0.011983391570387142
720.9302325581396	3.7531489146927033	0.011259478629965838
729.4117647058823	3.74407684757587	0.010556540800058516
738.0952380952381	3.7352506615380108	0.009874437713032645
746.9879518072289	3.726537922629278	0.00921351149858107
756.0975609756098	3.7180738981697266	0.008573928564369969
765.4320987654321	3.709590719540228	0.00795653812823865
775	3.7013584238140687	0.007360811053800903
784.8101265822785	3.693378678596604	0.006787010534664844
794.8717948717948	3.6853817829182725	0.00623585325857062
805.1948051948052	3.6776395380809412	0.005707193372948111
815.7894736842105	3.670017309756943	0.00520133786543769
826.6666666666666	3.6625158382349587	0.004718614406930144
837.8378378378378	3.6551358579025606	0.004259075614498545
849.3150684931508	3.6478780975548823	0.0038229073524852597
861.1111111111112	3.640743280022994	0.003410429971352381
873.2394366197184	3.6338697183442097	0.0030215722771643125
885.7142857142858	3.626983189696189	0.002656753421865146
898.5507246376812	3.6202217286487883	0.0023161564756222345
911.7647058823529	3.6137243944371105	0.001999737448467818
925.3731343283581	3.6073540048696455	0.0017077614206325248
939.3939393939394	3.6009723791331285	0.00144058311298438
953.8461538461538	3.5948576376788144	0.0011979890260159888
968.75	3.588732500618648	0.0009803043276255862
984.1269841269841	3.5828760263285444	0.0007874260735231777
1000	3.5770099781054445	0.0006192462460484665
1016.3934426229508	3.5712743140168084	0.0004753485312632849
1033.3333333333335	3.5658098836046426	0.0003549824702279088
1050.8474576271187	3.560337071972608	0.0002570262259363519
1068.9655172413793	3.5551371327019927	0.0001797680310722151
1087.719298245614	3.549929578828369	0.00012099817394980878
1107.142857142857	3.544855428095378	7.80849908968555E-05
1127.2727272727273	3.5400564970515602	4.8134828695902376E-05
1148.148148148148	3.5352510520184968	2.8246926666252908E-05
1169.811320754717	3.5305806888169733	1.572687499942607E-05
1192.3076923076924	3.5260459441233327	8.282794063266156E-06
1215.686274509804	3.521647341801409	4.114555730319385E-06
1240	3.5172432386748147	1.9231159454466913E-06
1265.3061224489795	3.51311827298779	8.439899837080417E-07
1291.6666666666667	3.5089884582312494	3.462716948575452E-07
1319.148936170213	3.5049964336643766	0
1347.8260869565217	3.501142670614838	0
1377.7777777777778	3.497427626127523	0
1409.090909090909	3.493708631239875	0
1441.860465116279	3.4901289374462943	0
1476.1904761904761	3.4866889737973477	0
1512.1951219512196	3.483389154257675	0
1550	3.4800862058288153	0
1589.7435897435896	3.4769239278419652	0
1631.578947368421	3.4737587711296247	0
1675.6756756756756	3.4707347925187255	0
1722.2222222222224	3.467852361332587	0
1771.4285714285716	3.465111830807196	0
1823.5294117647059	3.462369131100842	0
1878.7878787878788	3.459768778401239	0
1937.5	3.457166469813104	0
2000	3.45470693402494	0
2066.666666666667	3.45239047617734	0
2137.9310344827586	3.450072463007118	0
2214.285714285714	3.4478979103215917	0
2296.296296296296	3.445721985302935	0
2384.6153846153848	3.4436898815079156	0
2480	3.4416565778706047	0
2583.3333333333335	3.4397674339989908	0
2695.6521739130435	3.438022687534217	0
2818.181818181818	3.436277055186325	0
2952.3809523809523	3.4346761128234493	0
3100	3.433074423894711	0
3263.157894736842	3.4316176943243546	0
3444.444444444445	3.4303061087897095	0
3647.0588235294117	3.428848203114276	0
3875	3.427681432105382	0
4133.333333333334	3.426514263796373	0
4428.571428571428	3.4253466977811167	0
4769.2307692307695	3.424324750954559	0
5166.666666666667	3.423448553724738	0
5636.363636363636	3.42257213218363	0
6200	3.421841609426129	0
